Comunidad Autonoma,Provincia,Carburante,Fecha,Precio
Aragón,ZARAGOZA,Gases licuados del petróleo,08/07/2025,0.924
Aragón,ZARAGOZA,Gases licuados del petróleo,09/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,10/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,11/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,12/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,13/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,14/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,15/07/2025,0.925
Aragón,ZARAGOZA,Gases licuados del petróleo,16/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,17/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,18/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,19/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,20/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,21/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,22/07/2025,0.926
Aragón,ZARAGOZA,Gases licuados del petróleo,23/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,24/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,25/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,26/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,27/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,28/07/2025,0.93
Aragón,ZARAGOZA,Gases licuados del petróleo,29/07/2025,0.927
Aragón,ZARAGOZA,Gases licuados del petróleo,30/07/2025,0.928
Aragón,ZARAGOZA,Gases licuados del petróleo,31/07/2025,0.928
Aragón,ZARAGOZA,Gas natural comprimido,01/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,02/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,03/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,04/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,05/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,06/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,07/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,08/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,09/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,10/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,11/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,12/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,13/07/2025,1.251
Aragón,ZARAGOZA,Gas natural comprimido,14/07/2025,1.256
Aragón,ZARAGOZA,Gas natural comprimido,15/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,16/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,17/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,18/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,19/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,20/07/2025,1.257
Aragón,ZARAGOZA,Gas natural comprimido,21/07/2025,1.242
Aragón,ZARAGOZA,Gas natural comprimido,22/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,23/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,24/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,25/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,26/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,27/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,28/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,29/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,30/07/2025,1.239
Aragón,ZARAGOZA,Gas natural comprimido,31/07/2025,1.239
Aragón,ZARAGOZA,Gas natural licuado,01/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,02/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,03/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,04/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,05/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,06/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,07/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,08/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,09/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,10/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,11/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,12/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,13/07/2025,1.201
Aragón,ZARAGOZA,Gas natural licuado,14/07/2025,1.207
Aragón,ZARAGOZA,Gas natural licuado,15/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,16/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,17/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,18/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,19/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,20/07/2025,1.209
Aragón,ZARAGOZA,Gas natural licuado,21/07/2025,1.191
Aragón,ZARAGOZA,Gas natural licuado,22/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,23/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,24/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,25/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,26/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,27/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,28/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,29/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,30/07/2025,1.187
Aragón,ZARAGOZA,Gas natural licuado,31/07/2025,1.187
Aragón,ZARAGOZA,Adblue,01/07/2025,0.711
Aragón,ZARAGOZA,Adblue,02/07/2025,0.711
Aragón,ZARAGOZA,Adblue,03/07/2025,0.711
Aragón,ZARAGOZA,Adblue,04/07/2025,0.711
Aragón,ZARAGOZA,Adblue,05/07/2025,0.711
